year,district_number,name,SPD,CDU,CSU,GRUENE,FDP,PDS_LINKE,AFD,result,electoral_district_nr,electoral_district_name,federal_state_nr,federal_state_name,drought_index_per_district,Year_x,State,Year_y,combined_BA,Cropland_BA_hectares,Forest_BA_hectares,Grass_and_Shrubland_BA_hectares,Wetlands_BA_hectares,Settlement_BA_hectares,Other_BA_hectares
2005,99,Rhein-Sieg-Kreis II,"59838,0","87736,0",,"7708,0","8063,0","4492,0",,CDU,"99,0",Oberbergischer Kreis,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,100,Oberbergischer Kreis,"62195,0","79789,0",,"6129,0","6743,0","5736,0",,CDU,"100,0",Rheinisch-Bergischer Kreis,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,101,Rheinisch-Bergischer Kreis,"65495,0","86290,0",,"8735,0","7881,0","5358,0",,CDU,"101,0",Leverkusen - Köln IV,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,102,Leverkusen - Köln IV,"78235,0","57271,0",,"8425,0","6248,0","7050,0",,SPD,"102,0",Wuppertal I,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,103,Wuppertal I,"78426,0","58192,0",,"7720,0","7008,0","9454,0",,SPD,"103,0",Solingen - Remscheid - Wuppertal II,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,104,Solingen - Remscheid - Wuppertal II,"76358,0","72385,0",,"7600,0","9506,0","8336,0",,SPD,"104,0",Mettmann I,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,105,Mettmann I,"64699,0","77187,0",,"7034,0","6879,0","5753,0",,CDU,"105,0",Mettmann II,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,106,Mettmann II,"58157,0","55728,0",,"5188,0","7120,0","6321,0",,SPD,"106,0",Düsseldorf I,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,107,Düsseldorf I,"68314,0","74976,0",,"8624,0","8763,0","6239,0",,CDU,"107,0",Düsseldorf II,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,108,Düsseldorf II,"66555,0","55982,0",,"7483,0","6324,0","7070,0",,SPD,"108,0",Neuss I,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,109,Neuss I,"65603,0","77781,0",,"5111,0","5994,0","5464,0",,CDU,"109,0",Mönchengladbach,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,110,Mönchengladbach,"54170,0","66715,0",,"5308,0","5711,0","5870,0",,CDU,"110,0",Krefeld I - Neuss II,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,111,Krefeld I - Neuss II,"61414,0","75258,0",,"6994,0","8050,0","5569,0",,CDU,"111,0",Viersen,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,112,Viersen,"64985,0","84058,0",,"8065,0","9520,0","6568,0",,CDU,"112,0",Kleve,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,113,Kleve,"63567,0","85994,0",,"6310,0","8460,0","5207,0",,CDU,"113,0",Wesel I,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,114,Wesel I,"79615,0","63622,0",,"5884,0","5716,0","6301,0",,SPD,"114,0",Krefeld II - Wesel II,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,115,Krefeld II - Wesel II,"71413,0","51285,0",,"5168,0","6006,0","5564,0",,SPD,"115,0",Duisburg I,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,116,Duisburg I,"80328,0","41821,0",,"5884,0","3951,0","8936,0",,SPD,"116,0",Duisburg II,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,117,Duisburg II,"70299,0","28066,0",,"2942,0","2625,0","7621,0",,SPD,"117,0",Oberhausen - Wesel III,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,118,Oberhausen - Wesel III,"95580,0","43411,0",,"9668,0","4344,0","9108,0",,SPD,"118,0",Mülheim - Essen I,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,119,Mülheim - Essen I,"81810,0","51021,0",,"6385,0","5149,0","7918,0",,SPD,"119,0",Essen II,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,120,Essen II,"72664,0","34099,0",,"4186,0","3692,0","7603,0",,SPD,"120,0",Essen III,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,121,Essen III,"77708,0","60530,0",,"8987,0","5365,0","7373,0",,SPD,"121,0",Recklinghausen I,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,122,Recklinghausen I,"74750,0","41620,0",,"4094,0","4859,0","7285,0",,SPD,"122,0",Recklinghausen II,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,123,Recklinghausen II,"83905,0","49192,0",,"5608,0","4654,0","7397,0",,SPD,"123,0",Gelsenkirchen,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,124,Gelsenkirchen,"83649,0","37012,0",,"3733,0","3467,0","9496,0",,SPD,"124,0",Steinfurt I - Borken I,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,125,Steinfurt I - Borken I,"58301,0","78554,0",,"5028,0","5752,0","4424,0",,CDU,"125,0",Bottrop - Recklinghausen III,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,126,Bottrop - Recklinghausen III,"91918,0","51512,0",,"4245,0","4168,0","8348,0",,SPD,"126,0",Borken II,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,127,Borken II,"50880,0","87251,0",,"6070,0","6232,0","4386,0",,CDU,"127,0",Coesfeld - Steinfurt II,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,128,Coesfeld - Steinfurt II,"55269,0","78626,0",,"6224,0","6988,0","4387,0",,CDU,"128,0",Steinfurt III,"5,0",Nordrhein-Westfalen,"1,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,129,Steinfurt III,"70456,0","64892,0",,"4760,0","5814,0","4588,0",,SPD,"129,0",Münster,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,130,Münster,"70175,0","69638,0",,"14169,0","8666,0","4381,0",,SPD,"130,0",Warendorf,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,131,Warendorf,"63717,0","84140,0",,"6619,0","6324,0","5301,0",,CDU,"131,0",Gütersloh I,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,132,Gütersloh,"69739,0","87555,0",,"7422,0","8125,0","6365,0",,CDU,"132,0",Bielefeld - Gütersloh II,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,133,Bielefeld,"92287,0","73853,0",,"12742,0","5253,0","8281,0",,SPD,"133,0",Herford - Minden-Lübbecke II,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,134,Herford - Minden-Lübbecke II,"85908,0","74103,0",,"5319,0","6476,0","6894,0",,SPD,"134,0",Minden-Lübbecke I,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,135,Minden-Lübbecke I,"76641,0","65858,0",,"4071,0","5845,0","5774,0",,SPD,"135,0",Lippe I,"5,0",Nordrhein-Westfalen,"1,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,136,Lippe I,"66665,0","53607,0",,"4990,0","6165,0","4800,0",,SPD,"136,0",Höxter - Gütersloh III - Lippe II,"5,0",Nordrhein-Westfalen,"1,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,137,Höxter - Lippe II,"63922,0","83914,0",,"6066,0","6648,0","5403,0",,CDU,"137,0",Paderborn,"5,0",Nordrhein-Westfalen,"1,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,138,Paderborn,"57815,0","101231,0",,"7278,0","8137,0","5944,0",,CDU,"138,0",Hagen - Ennepe-Ruhr-Kreis I,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,139,Hagen - Ennepe-Ruhr-Kreis I,"87664,0","58191,0",,"4757,0","5944,0","6837,0",,SPD,"139,0",Ennepe-Ruhr-Kreis II,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,140,Ennepe-Ruhr-Kreis II,"76854,0","45344,0",,"7166,0","7502,0","6506,0",,SPD,"140,0",Bochum I,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,141,Bochum I,"94985,0","51120,0",,"8786,0","4071,0","9497,0",,SPD,"141,0",Herne - Bochum II,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,142,Herne - Bochum II,"85964,0","37096,0",,"5058,0","3487,0","9738,0",,SPD,"142,0",Dortmund I,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,143,Dortmund I,"88227,0","45968,0",,"8020,0","4728,0","7616,0",,SPD,"143,0",Dortmund II,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,144,Dortmund II,"88135,0","44293,0",,"6088,0","3907,0","8271,0",,SPD,"144,0",Unna I,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,145,Unna I,"88471,0","51073,0",,"7934,0","4957,0","7076,0",,SPD,"145,0",Hamm - Unna II,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,146,Hamm - Unna II,"100141,0","59652,0",,"4195,0","8038,0","7690,0",,SPD,"146,0",Soest,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,147,Soest,"73123,0","82445,0",,"5946,0","8518,0","6536,0",,CDU,"147,0",Hochsauerlandkreis,"5,0",Nordrhein-Westfalen,"1,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,148,Hochsauerlandkreis,"56141,0","94975,0",,"3341,0","4006,0","4802,0",,CDU,"148,0",Siegen-Wittgenstein,"5,0",Nordrhein-Westfalen,"1,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,149,Siegen-Wittgenstein,"73703,0","70260,0",,"6097,0","8240,0","6415,0",,SPD,"149,0",Olpe - Märkischer Kreis I,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,150,Olpe - Märkischer Kreis I,"61628,0","83289,0",,"4665,0","6322,0","6198,0",,CDU,"150,0",Märkischer Kreis II,"5,0",Nordrhein-Westfalen,"0,0","2005,0",Nordrhein-Westfalen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,151,Märkischer Kreis II,"76312,0","66020,0",,"3387,0","6038,0","6617,0",,SPD,"151,0",Nordsachsen,"14,0",Sachsen,"5,0","2005,0",Sachsen,"2005,0","257,0","107,0","0,0","21,0","0,0","129,0","0,0"
2005,152,Delitzsch - Torgau-Oschatz - Riesa,"43336,0","60846,0",,"4349,0","8584,0","38591,0",,CDU,"152,0",Leipzig I,"14,0",Sachsen,"0,0","2005,0",Sachsen,"2005,0","257,0","107,0","0,0","21,0","0,0","129,0","0,0"
2005,153,Leipzig I,"47265,0","42028,0",,"5658,0","7500,0","34219,0",,SPD,"153,0",Leipzig II,"14,0",Sachsen,"0,0","2005,0",Sachsen,"2005,0","257,0","107,0","0,0","21,0","0,0","129,0","0,0"
2005,154,Leipzig II,"53181,0","38545,0",,"10787,0","7141,0","33881,0",,SPD,"154,0",Leipzig-Land,"14,0",Sachsen,"0,0","2005,0",Sachsen,"2005,0","257,0","107,0","0,0","21,0","0,0","129,0","0,0"
2005,155,Leipziger Land - Muldentalkreis,"51962,0","61178,0",,"4025,0","9710,0","37850,0",,CDU,"155,0",Meißen,"14,0",Sachsen,"0,0","2005,0",Sachsen,"2005,0","257,0","107,0","0,0","21,0","0,0","129,0","0,0"
2005,156,Kamenz - Hoyerswerda - Großenhain,"38815,0","55497,0",,"4372,0","11636,0","37623,0",,CDU,"156,0",Bautzen I,"14,0",Sachsen,"4,0","2005,0",Sachsen,"2005,0","257,0","107,0","0,0","21,0","0,0","129,0","0,0"
2005,157,Löbau-Zittau - Görlitz - Niesky,"27343,0","56744,0",,"6222,0","9905,0","34704,0",,CDU,"157,0",Görlitz,"14,0",Sachsen,"5,0","2005,0",Sachsen,"2005,0","257,0","107,0","0,0","21,0","0,0","129,0","0,0"
2005,158,Bautzen - Weißwasser,"24199,0","49384,0",,"3655,0","11078,0","31049,0",,CDU,"158,0",Sächsische Schweiz-Osterzgebirge,"14,0",Sachsen,"1,0","2005,0",Sachsen,"2005,0","257,0","107,0","0,0","21,0","0,0","129,0","0,0"
2005,159,Sächsische Schweiz - Weißeritzkreis,"33172,0","68426,0",,"5798,0","12042,0","32651,0",,CDU,"159,0",Dresden I,"14,0",Sachsen,"0,0","2005,0",Sachsen,"2005,0","257,0","107,0","0,0","21,0","0,0","129,0","0,0"
2005,160,Dresden I,"50320,0","57931,0",,"6158,0","7367,0","30117,0",,CDU,"160,0",Dresden II - Bautzen II,"14,0",Sachsen,"0,0","2005,0",Sachsen,"2005,0","257,0","107,0","0,0","21,0","0,0","129,0","0,0"
2005,161,Dresden II - Meißen I,"47412,0","67514,0",,"14294,0","14443,0","36007,0",,CDU,"161,0",Mittelsachsen,"14,0",Sachsen,"0,0","2005,0",Sachsen,"2005,0","257,0","107,0","0,0","21,0","0,0","129,0","0,0"
2005,162,Freiberg - Mittlerer Erzgebirgskreis,"28620,0","57514,0",,"3294,0","19626,0","28316,0",,CDU,"162,0",Chemnitz,"14,0",Sachsen,"0,0","2005,0",Sachsen,"2005,0","257,0","107,0","0,0","21,0","0,0","129,0","0,0"
2005,163,Döbeln - Mittweida - Meißen II,"37041,0","65453,0",,"4443,0","11534,0","37385,0",,CDU,"163,0",Chemnitzer Umland - Erzgebirgskreis II,"14,0",Sachsen,"0,0","2005,0",Sachsen,"2005,0","257,0","107,0","0,0","21,0","0,0","129,0","0,0"
2005,164,Chemnitz,"44240,0","43711,0",,"5882,0","10781,0","41369,0",,SPD,"164,0",Erzgebirgskreis I,"14,0",Sachsen,"0,0","2005,0",Sachsen,"2005,0","257,0","107,0","0,0","21,0","0,0","129,0","0,0"
2005,165,Chemnitzer Land - Stollberg,"35677,0","53572,0",,"3294,0","8345,0","32991,0",,CDU,"165,0",Zwickau,"14,0",Sachsen,"1,0","2005,0",Sachsen,"2005,0","257,0","107,0","0,0","21,0","0,0","129,0","0,0"
2005,166,Annaberg - Aue-Schwarzenberg,"27198,0","53911,0",,"2736,0","8615,0","30511,0",,CDU,"166,0",Vogtlandkreis,"14,0",Sachsen,"0,0","2005,0",Sachsen,"2005,0","257,0","107,0","0,0","21,0","0,0","129,0","0,0"
2005,167,Zwickauer Land - Zwickau,"35728,0","49064,0",,"3476,0","7897,0","37000,0",,CDU,"167,0",Waldeck,"6,0",Hessen,"1,0","2005,0",Hessen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,168,Vogtland - Plauen,"41200,0","58988,0",,"5684,0","10685,0","36462,0",,CDU,"168,0",Kassel,"6,0",Hessen,"0,0","2005,0",Hessen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,914,Sachsen,"666709,0","940306,0",,"94127,0","176889,0","590726,0",,CDU,,,,,,,,,,,,,,,
2005,169,Waldeck,"75533,0","51807,0",,"6734,0","7112,0","7104,0",,SPD,"169,0",Werra-Meißner - Hersfeld-Rotenburg,"6,0",Hessen,"0,0","2005,0",Hessen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,170,Kassel,"85117,0","51470,0",,"13119,0","6619,0","9718,0",,SPD,"170,0",Schwalm-Eder,"6,0",Hessen,"1,0","2005,0",Hessen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,171,Werra-Meißner - Hersfeld-Rotenburg,"75269,0","49882,0",,"4283,0","5699,0","6514,0",,SPD,"171,0",Marburg,"6,0",Hessen,"1,0","2005,0",Hessen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,172,Schwalm-Eder,"76040,0","51474,0",,"6776,0","7328,0","7402,0",,SPD,"172,0",Lahn-Dill,"6,0",Hessen,"1,0","2005,0",Hessen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,173,Marburg,"67136,0","51653,0",,"5685,0","5423,0","6826,0",,SPD,"173,0",Gießen,"6,0",Hessen,"1,0","2005,0",Hessen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,174,Lahn-Dill,"66250,0","63801,0",,"6959,0","7130,0","7321,0",,SPD,"174,0",Fulda,"6,0",Hessen,"1,0","2005,0",Hessen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,175,Gießen,"73793,0","64468,0",,"8976,0","12205,0","8081,0",,SPD,"175,0",Main-Kinzig - Wetterau II - Schotten,"6,0",Hessen,"0,0","2005,0",Hessen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,176,Fulda,"54765,0","72048,0",,"5238,0","5653,0","4989,0",,CDU,"176,0",Hochtaunus,"6,0",Hessen,"6,0","2005,0",Hessen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,177,Hochtaunus,"51838,0","65756,0",,"7409,0","13207,0","5614,0",,CDU,"177,0",Wetterau I,"6,0",Hessen,"6,0","2005,0",Hessen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,178,Wetterau,"80828,0","78156,0",,"7251,0","7788,0","7439,0",,SPD,"178,0",Rheingau-Taunus - Limburg,"6,0",Hessen,"6,0","2005,0",Hessen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,179,Rheingau-Taunus - Limburg,"62690,0","81513,0",,"8924,0","9347,0","5502,0",,CDU,"179,0",Wiesbaden,"6,0",Hessen,"9,0","2005,0",Hessen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,180,Wiesbaden,"60916,0","56861,0",,"6395,0","6005,0","5473,0",,SPD,"180,0",Hanau,"6,0",Hessen,"3,0","2005,0",Hessen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,181,Hanau,"79621,0","77996,0",,"6938,0","7767,0","8420,0",,SPD,"181,0",Main-Taunus,"6,0",Hessen,"11,0","2005,0",Hessen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,182,Main-Taunus,"50418,0","80848,0",,"11988,0","8411,0","4806,0",,CDU,"182,0",Frankfurt am Main I,"6,0",Hessen,"16,0","2005,0",Hessen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,183,Frankfurt am Main I,"52850,0","49510,0",,"12650,0","7603,0","7783,0",,SPD,"183,0",Frankfurt am Main II,"6,0",Hessen,"14,0","2005,0",Hessen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,184,Frankfurt am Main II,"52063,0","57539,0",,"28925,0","6591,0","7188,0",,CDU,"184,0",Groß-Gerau,"6,0",Hessen,"21,0","2005,0",Hessen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,185,Groß-Gerau,"62419,0","48321,0",,"8100,0","4957,0","5736,0",,SPD,"185,0",Offenbach,"6,0",Hessen,"12,0","2005,0",Hessen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,186,Offenbach,"66517,0","72653,0",,"9325,0","7990,0","7193,0",,CDU,"186,0",Darmstadt,"6,0",Hessen,"14,0","2005,0",Hessen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,187,Darmstadt,"80289,0","67498,0",,"14557,0","6584,0","6955,0",,SPD,"187,0",Odenwald,"6,0",Hessen,"7,0","2005,0",Hessen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,188,Odenwald,"76617,0","76696,0",,"8882,0","9421,0","7275,0",,CDU,"188,0",Bergstraße,"6,0",Hessen,"10,0","2005,0",Hessen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,189,Bergstraße,"64837,0","68835,0",,"5946,0","5953,0","5177,0",,CDU,"189,0",Eichsfeld - Nordhausen - Kyffhäuserkreis,"16,0",Thüringen,"2,0","2005,0",Thüringen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,906,Hessen,"1415806,0","1338785,0",,"195060,0","158793,0","142516,0",,SPD,,,,,,,,,,,,,,,
2005,190,Eichsfeld - Nordhausen - Unstrut-Hainich-Kreis I,"46127,0","57982,0",,"3824,0","7455,0","32141,0",,CDU,"190,0",Eisenach - Wartburgkreis - Unstrut-Hainich-Kreis,"16,0",Thüringen,"1,0","2005,0",Thüringen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,191,Eisenach - Wartburgkreis - Unstrut-Hainich-Kreis II,"53696,0","43695,0",,"4412,0","7301,0","34133,0",,SPD,"191,0",Jena - Sömmerda - Weimarer Land I,"16,0",Thüringen,"2,0","2005,0",Thüringen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,192,Kyffhäuserkreis - Sömmerda - Weimarer Land I,"44638,0","46738,0",,"4391,0","7596,0","41234,0",,CDU,"192,0",Gotha - Ilm-Kreis,"16,0",Thüringen,"2,0","2005,0",Thüringen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,193,Gotha - Ilm-Kreis,"60384,0","47115,0",,"4171,0","7598,0","34761,0",,SPD,"193,0",Erfurt - Weimar - Weimarer Land II,"16,0",Thüringen,"2,0","2005,0",Thüringen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,194,Erfurt - Weimar - Weimarer Land II,"52304,0","45728,0",,"12553,0","6801,0","43520,0",,SPD,"194,0",Gera - Greiz - Altenburger Land,"16,0",Thüringen,"1,0","2005,0",Thüringen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,195,Gera - Jena - Saale-Holzland-Kreis,"59508,0","45982,0",,"9155,0","10970,0","55080,0",,SPD,"195,0",Saalfeld-Rudolstadt - Saale-Holzland-Kreis - Saale-Orla-Kreis,"16,0",Thüringen,"2,0","2005,0",Thüringen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,196,Greiz - Altenburger Land,"42586,0","44714,0",,"3661,0","7289,0","36507,0",,CDU,"196,0",Suhl - Schmalkalden-Meiningen - Hildburghausen - Sonneberg,"16,0",Thüringen,"1,0","2005,0",Thüringen,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,197,Sonneberg - Saalfeld-Rudolstadt - Saale-Orla-Kreis,"53561,0","46818,0",,"4687,0","8850,0","46099,0",,SPD,"197,0",Neuwied,"7,0",Rheinland-Pfalz,"0,0","2005,0",Rheinland-Pfalz,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,198,Suhl - Schmalkalden-Meiningen - Hildburghausen,"47046,0","41833,0",,"4981,0","8108,0","44753,0",,SPD,"198,0",Ahrweiler,"7,0",Rheinland-Pfalz,"1,0","2005,0",Rheinland-Pfalz,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2005,916,Thüringen,"459850,0","420605,0",,"51835,0","71968,0","368228,0",,SPD,,,,,,,,,,,,,,,
2005,199,Neuwied,"82753,0","81308,0",,"4324,0","7492,0","7276,0",,SPD,"199,0",Koblenz,"7,0",Rheinland-Pfalz,"1,0","2005,0",Rheinland-Pfalz,"2005,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
