state;county;year;party;county_fips;Cropland_BA_hectares;Forest_BA_hectares;Grass_and_Shrubland_BA_hectares;Wetlands_BA_hectares;Settlement_BA_hectares;Other_BA_hectares;Cropland_BA_hectares_index;Forest_BA_hectares_index;Grass_and_Shrubland_BA_hectares_index;Wetlands_BA_hectares_index;Settlement_BA_hectares_index;Other_BA_hectares_index;index;value
GEORGIA;WARE;2012;REPUBLICAN;13299;16142,0;19621,0;2083,0;149,0;21,0;128,0;0,1048794750178676;0,12748359430836204;0,013533883438373074;0,0009680982392307192;0,00013644337599896044;0,0008316548632317589;0,24783314924306413;4,826923076923077
GEORGIA;WARE;2016;REPUBLICAN;13299;13930,0;45658,0;3220,0;42,0;0,0;407,0;0,09050743941264375;0,296653888636216;0,020921317653173933;0,00027288675199792087;0,0;0,002644402572932233;0,41099993502696386;3,5576923076923075
GEORGIA;WARREN;2004;DEMOCRAT;13301;18803,0;53728,0;2103,0;429,0;21,0;86,0;0,12216879994802157;0,34908712884153076;0,01366382951075304;0,002787343252550192;0,00013644337599896044;0,000558768111233838;0,4884023130400884;5,326923076923077
GEORGIA;WARREN;2008;DEMOCRAT;13301;14102,0;31234,0;2232,0;42,0;21,0;85,0;0,09162497563511143;0,20293678123578712;0,014501981677603795;0,00027288675199792087;0,00013644337599896044;0,0005522708076148398;0,3100253394841141;2,3962264150943398
GEORGIA;WARREN;2012;DEMOCRAT;13301;16142,0;19621,0;2083,0;149,0;21,0;128,0;0,1048794750178676;0,12748359430836204;0,013533883438373074;0,0009680982392307192;0,00013644337599896044;0,0008316548632317589;0,24783314924306413;3,6346153846153846
GEORGIA;WARREN;2016;DEMOCRAT;13301;13930,0;45658,0;3220,0;42,0;0,0;407,0;0,09050743941264375;0,296653888636216;0,020921317653173933;0,00027288675199792087;0,0;0,002644402572932233;0,41099993502696386;3,5384615384615383
GEORGIA;WASHINGTON;2004;REPUBLICAN;13303;18803,0;53728,0;2103,0;429,0;21,0;86,0;0,12216879994802157;0,34908712884153076;0,01366382951075304;0,002787343252550192;0,00013644337599896044;0,000558768111233838;0,4884023130400884;5,153846153846154
GEORGIA;WASHINGTON;2008;DEMOCRAT;13303;14102,0;31234,0;2232,0;42,0;21,0;85,0;0,09162497563511143;0,20293678123578712;0,014501981677603795;0,00027288675199792087;0,00013644337599896044;0,0005522708076148398;0,3100253394841141;2,2641509433962264
GEORGIA;WASHINGTON;2012;DEMOCRAT;13303;16142,0;19621,0;2083,0;149,0;21,0;128,0;0,1048794750178676;0,12748359430836204;0,013533883438373074;0,0009680982392307192;0,00013644337599896044;0,0008316548632317589;0,24783314924306413;3,75
GEORGIA;WASHINGTON;2016;DEMOCRAT;13303;13930,0;45658,0;3220,0;42,0;0,0;407,0;0,09050743941264375;0,296653888636216;0,020921317653173933;0,00027288675199792087;0,0;0,002644402572932233;0,41099993502696386;3,6923076923076925
GEORGIA;WAYNE;2004;REPUBLICAN;13305;18803,0;53728,0;2103,0;429,0;21,0;86,0;0,12216879994802157;0,34908712884153076;0,01366382951075304;0,002787343252550192;0,00013644337599896044;0,000558768111233838;0,4884023130400884;6,173076923076923
GEORGIA;WAYNE;2008;REPUBLICAN;13305;14102,0;31234,0;2232,0;42,0;21,0;85,0;0,09162497563511143;0,20293678123578712;0,014501981677603795;0,00027288675199792087;0,00013644337599896044;0,0005522708076148398;0,3100253394841141;2,830188679245283
GEORGIA;WAYNE;2012;REPUBLICAN;13305;16142,0;19621,0;2083,0;149,0;21,0;128,0;0,1048794750178676;0,12748359430836204;0,013533883438373074;0,0009680982392307192;0,00013644337599896044;0,0008316548632317589;0,24783314924306413;4,076923076923077
GEORGIA;WAYNE;2016;REPUBLICAN;13305;13930,0;45658,0;3220,0;42,0;0,0;407,0;0,09050743941264375;0,296653888636216;0,020921317653173933;0,00027288675199792087;0,0;0,002644402572932233;0,41099993502696386;6,269230769230769
GEORGIA;WEBSTER;2004;DEMOCRAT;13307;18803,0;53728,0;2103,0;429,0;21,0;86,0;0,12216879994802157;0,34908712884153076;0,01366382951075304;0,002787343252550192;0,00013644337599896044;0,000558768111233838;0,4884023130400884;6,403846153846154
GEORGIA;WEBSTER;2008;REPUBLICAN;13307;14102,0;31234,0;2232,0;42,0;21,0;85,0;0,09162497563511143;0,20293678123578712;0,014501981677603795;0,00027288675199792087;0,00013644337599896044;0,0005522708076148398;0,3100253394841141;2,1132075471698113
GEORGIA;WEBSTER;2012;REPUBLICAN;13307;16142,0;19621,0;2083,0;149,0;21,0;128,0;0,1048794750178676;0,12748359430836204;0,013533883438373074;0,0009680982392307192;0,00013644337599896044;0,0008316548632317589;0,24783314924306413;3,8846153846153846
GEORGIA;WEBSTER;2016;REPUBLICAN;13307;13930,0;45658,0;3220,0;42,0;0,0;407,0;0,09050743941264375;0,296653888636216;0,020921317653173933;0,00027288675199792087;0,0;0,002644402572932233;0,41099993502696386;4,75
GEORGIA;WHEELER;2004;REPUBLICAN;13309;18803,0;53728,0;2103,0;429,0;21,0;86,0;0,12216879994802157;0,34908712884153076;0,01366382951075304;0,002787343252550192;0,00013644337599896044;0,000558768111233838;0,4884023130400884;5,615384615384615
GEORGIA;WHEELER;2008;REPUBLICAN;13309;14102,0;31234,0;2232,0;42,0;21,0;85,0;0,09162497563511143;0,20293678123578712;0,014501981677603795;0,00027288675199792087;0,00013644337599896044;0,0005522708076148398;0,3100253394841141;3,4716981132075473
GEORGIA;WHEELER;2012;REPUBLICAN;13309;16142,0;19621,0;2083,0;149,0;21,0;128,0;0,1048794750178676;0,12748359430836204;0,013533883438373074;0,0009680982392307192;0,00013644337599896044;0,0008316548632317589;0,24783314924306413;3,5576923076923075
GEORGIA;WHEELER;2016;REPUBLICAN;13309;13930,0;45658,0;3220,0;42,0;0,0;407,0;0,09050743941264375;0,296653888636216;0,020921317653173933;0,00027288675199792087;0,0;0,002644402572932233;0,41099993502696386;4,75
GEORGIA;WHITE;2004;REPUBLICAN;13311;18803,0;53728,0;2103,0;429,0;21,0;86,0;0,12216879994802157;0,34908712884153076;0,01366382951075304;0,002787343252550192;0,00013644337599896044;0,000558768111233838;0,4884023130400884;6,634615384615385
GEORGIA;WHITE;2008;REPUBLICAN;13311;14102,0;31234,0;2232,0;42,0;21,0;85,0;0,09162497563511143;0,20293678123578712;0,014501981677603795;0,00027288675199792087;0,00013644337599896044;0,0005522708076148398;0,3100253394841141;3,2830188679245285
GEORGIA;WHITE;2012;REPUBLICAN;13311;16142,0;19621,0;2083,0;149,0;21,0;128,0;0,1048794750178676;0,12748359430836204;0,013533883438373074;0,0009680982392307192;0,00013644337599896044;0,0008316548632317589;0,24783314924306413;2,576923076923077
GEORGIA;WHITE;2016;REPUBLICAN;13311;13930,0;45658,0;3220,0;42,0;0,0;407,0;0,09050743941264375;0,296653888636216;0,020921317653173933;0,00027288675199792087;0,0;0,002644402572932233;0,41099993502696386;3,8076923076923075
GEORGIA;WHITFIELD;2004;REPUBLICAN;13313;18803,0;53728,0;2103,0;429,0;21,0;86,0;0,12216879994802157;0,34908712884153076;0,01366382951075304;0,002787343252550192;0,00013644337599896044;0,000558768111233838;0,4884023130400884;7,4423076923076925
GEORGIA;WHITFIELD;2008;REPUBLICAN;13313;14102,0;31234,0;2232,0;42,0;21,0;85,0;0,09162497563511143;0,20293678123578712;0,014501981677603795;0,00027288675199792087;0,00013644337599896044;0,0005522708076148398;0,3100253394841141;2,660377358490566
GEORGIA;WHITFIELD;2012;REPUBLICAN;13313;16142,0;19621,0;2083,0;149,0;21,0;128,0;0,1048794750178676;0,12748359430836204;0,013533883438373074;0,0009680982392307192;0,00013644337599896044;0,0008316548632317589;0,24783314924306413;4,288461538461538
GEORGIA;WHITFIELD;2016;REPUBLICAN;13313;13930,0;45658,0;3220,0;42,0;0,0;407,0;0,09050743941264375;0,296653888636216;0,020921317653173933;0,00027288675199792087;0,0;0,002644402572932233;0,41099993502696386;4,4423076923076925
GEORGIA;WILCOX;2004;REPUBLICAN;13315;18803,0;53728,0;2103,0;429,0;21,0;86,0;0,12216879994802157;0,34908712884153076;0,01366382951075304;0,002787343252550192;0,00013644337599896044;0,000558768111233838;0,4884023130400884;5,461538461538462
GEORGIA;WILCOX;2008;REPUBLICAN;13315;14102,0;31234,0;2232,0;42,0;21,0;85,0;0,09162497563511143;0,20293678123578712;0,014501981677603795;0,00027288675199792087;0,00013644337599896044;0,0005522708076148398;0,3100253394841141;2,5283018867924527
GEORGIA;WILCOX;2012;REPUBLICAN;13315;16142,0;19621,0;2083,0;149,0;21,0;128,0;0,1048794750178676;0,12748359430836204;0,013533883438373074;0,0009680982392307192;0,00013644337599896044;0,0008316548632317589;0,24783314924306413;2,6923076923076925
GEORGIA;WILCOX;2016;REPUBLICAN;13315;13930,0;45658,0;3220,0;42,0;0,0;407,0;0,09050743941264375;0,296653888636216;0,020921317653173933;0,00027288675199792087;0,0;0,002644402572932233;0,41099993502696386;5,403846153846154
GEORGIA;WILKES;2004;REPUBLICAN;13317;18803,0;53728,0;2103,0;429,0;21,0;86,0;0,12216879994802157;0,34908712884153076;0,01366382951075304;0,002787343252550192;0,00013644337599896044;0,000558768111233838;0,4884023130400884;5,5
GEORGIA;WILKES;2008;REPUBLICAN;13317;14102,0;31234,0;2232,0;42,0;21,0;85,0;0,09162497563511143;0,20293678123578712;0,014501981677603795;0,00027288675199792087;0,00013644337599896044;0,0005522708076148398;0,3100253394841141;3,188679245283019
GEORGIA;WILKES;2012;REPUBLICAN;13317;16142,0;19621,0;2083,0;149,0;21,0;128,0;0,1048794750178676;0,12748359430836204;0,013533883438373074;0,0009680982392307192;0,00013644337599896044;0,0008316548632317589;0,24783314924306413;3,519230769230769
GEORGIA;WILKES;2016;REPUBLICAN;13317;13930,0;45658,0;3220,0;42,0;0,0;407,0;0,09050743941264375;0,296653888636216;0,020921317653173933;0,00027288675199792087;0,0;0,002644402572932233;0,41099993502696386;3,1923076923076925
GEORGIA;WILKINSON;2004;REPUBLICAN;13319;18803,0;53728,0;2103,0;429,0;21,0;86,0;0,12216879994802157;0,34908712884153076;0,01366382951075304;0,002787343252550192;0,00013644337599896044;0,000558768111233838;0,4884023130400884;5,153846153846154
GEORGIA;WILKINSON;2008;REPUBLICAN;13319;14102,0;31234,0;2232,0;42,0;21,0;85,0;0,09162497563511143;0,20293678123578712;0,014501981677603795;0,00027288675199792087;0,00013644337599896044;0,0005522708076148398;0,3100253394841141;1,679245283018868
GEORGIA;WILKINSON;2012;REPUBLICAN;13319;16142,0;19621,0;2083,0;149,0;21,0;128,0;0,1048794750178676;0,12748359430836204;0,013533883438373074;0,0009680982392307192;0,00013644337599896044;0,0008316548632317589;0,24783314924306413;3,75
GEORGIA;WILKINSON;2016;REPUBLICAN;13319;13930,0;45658,0;3220,0;42,0;0,0;407,0;0,09050743941264375;0,296653888636216;0,020921317653173933;0,00027288675199792087;0,0;0,002644402572932233;0,41099993502696386;4,653846153846154
GEORGIA;WORTH;2004;REPUBLICAN;13321;18803,0;53728,0;2103,0;429,0;21,0;86,0;0,12216879994802157;0,34908712884153076;0,01366382951075304;0,002787343252550192;0,00013644337599896044;0,000558768111233838;0,4884023130400884;6,5
GEORGIA;WORTH;2008;REPUBLICAN;13321;14102,0;31234,0;2232,0;42,0;21,0;85,0;0,09162497563511143;0,20293678123578712;0,014501981677603795;0,00027288675199792087;0,00013644337599896044;0,0005522708076148398;0,3100253394841141;2,641509433962264
GEORGIA;WORTH;2012;REPUBLICAN;13321;16142,0;19621,0;2083,0;149,0;21,0;128,0;0,1048794750178676;0,12748359430836204;0,013533883438373074;0,0009680982392307192;0,00013644337599896044;0,0008316548632317589;0,24783314924306413;2,923076923076923
GEORGIA;WORTH;2016;REPUBLICAN;13321;13930,0;45658,0;3220,0;42,0;0,0;407,0;0,09050743941264375;0,296653888636216;0,020921317653173933;0,00027288675199792087;0,0;0,002644402572932233;0,41099993502696386;5,480769230769231
HAWAII;HAWAII;2004;DEMOCRAT;15001;257,0;0,0;408,0;43,0;0,0;150,0;0,00907710239112775;0,0;0,014410341539222266;0,0015187369759474447;0,0;0,005297919683537598;0,03030410058983506;4,730769230769231
HAWAII;HAWAII;2008;DEMOCRAT;15001;21,0;0,0;1438,0;0,0;0,0;0,0;0,0007417087556952636;0,0;0,0507893900328471;0,0;0,0;0,0;0,05153109878854237;3,018867924528302
HAWAII;HAWAII;2012;DEMOCRAT;15001;107,0;0,0;107,0;0,0;0,0;0,0;0,003779182707590153;0,0;0,003779182707590153;0,0;0,0;0,0;0,007558365415180306;3,0
HAWAII;HAWAII;2016;DEMOCRAT;15001;279,0;0,0;2598,0;0,0;0,0;43,0;0,009854130611379932;0,0;0,09175996891887118;0,0;0,0;0,0015187369759474447;0,10313283650619856;2,1923076923076925
HAWAII;HONOLULU;2004;DEMOCRAT;15003;257,0;0,0;408,0;43,0;0,0;150,0;0,00907710239112775;0,0;0,014410341539222266;0,0015187369759474447;0,0;0,005297919683537598;0,03030410058983506;9,0
HAWAII;HONOLULU;2008;DEMOCRAT;15003;21,0;0,0;1438,0;0,0;0,0;0,0;0,0007417087556952636;0,0;0,0507893900328471;0,0;0,0;0,0;0,05153109878854237;2,943396226415094
HAWAII;HONOLULU;2012;DEMOCRAT;15003;107,0;0,0;107,0;0,0;0,0;0,0;0,003779182707590153;0,0;0,003779182707590153;0,0;0,0;0,0;0,007558365415180306;2,4038461538461537
HAWAII;HONOLULU;2016;DEMOCRAT;15003;279,0;0,0;2598,0;0,0;0,0;43,0;0,009854130611379932;0,0;0,09175996891887118;0,0;0,0;0,0015187369759474447;0,10313283650619856;1,8653846153846154
HAWAII;KAUAI;2004;DEMOCRAT;15007;257,0;0,0;408,0;43,0;0,0;150,0;0,00907710239112775;0,0;0,014410341539222266;0,0015187369759474447;0,0;0,005297919683537598;0,03030410058983506;9,0
HAWAII;KAUAI;2008;DEMOCRAT;15007;21,0;0,0;1438,0;0,0;0,0;0,0;0,0007417087556952636;0,0;0,0507893900328471;0,0;0,0;0,0;0,05153109878854237;2,641509433962264
HAWAII;KAUAI;2012;DEMOCRAT;15007;107,0;0,0;107,0;0,0;0,0;0,0;0,003779182707590153;0,0;0,003779182707590153;0,0;0,0;0,0;0,007558365415180306;3,5
HAWAII;KAUAI;2016;DEMOCRAT;15007;279,0;0,0;2598,0;0,0;0,0;43,0;0,009854130611379932;0,0;0,09175996891887118;0,0;0,0;0,0015187369759474447;0,10313283650619856;1,5576923076923077
HAWAII;MAUI;2004;DEMOCRAT;15009;257,0;0,0;408,0;43,0;0,0;150,0;0,00907710239112775;0,0;0,014410341539222266;0,0015187369759474447;0,0;0,005297919683537598;0,03030410058983506;5,903846153846154
HAWAII;MAUI;2008;DEMOCRAT;15009;21,0;0,0;1438,0;0,0;0,0;0,0;0,0007417087556952636;0,0;0,0507893900328471;0,0;0,0;0,0;0,05153109878854237;2,981132075471698
HAWAII;MAUI;2012;DEMOCRAT;15009;107,0;0,0;107,0;0,0;0,0;0,0;0,003779182707590153;0,0;0,003779182707590153;0,0;0,0;0,0;0,007558365415180306;3,0384615384615383
HAWAII;MAUI;2016;DEMOCRAT;15009;279,0;0,0;2598,0;0,0;0,0;43,0;0,009854130611379932;0,0;0,09175996891887118;0,0;0,0;0,0015187369759474447;0,10313283650619856;1,8846153846153846
IDAHO;ADA;2004;REPUBLICAN;16001;36642,0;4120,0;6740,0;515,0;0,0;193,0;0,1691353978665362;0,019017461907377575;0,031111090596049724;0,002377182738422197;0,0;0,0008908665408067651;0,22253199964919246;2,1538461538461537
IDAHO;ADA;2008;REPUBLICAN;16001;27174,0;27174,0;28356,0;150,0;0,0;171,0;0,12543216259006754;0,12543216259006754;0,1308881431664074;0,0006923833218705428;0,0;0,0007893169869324188;0,38323416865534543;1,2452830188679245
IDAHO;ADA;2012;REPUBLICAN;16001;41987,0;268559,0;261604,0;514,0;0,0;2790,0;0,19380732356918987;1,2396384835882073;1,2075349768974766;0,0023725668496097263;0,0;0,012878329786792096;2,6562316806912754;3,0576923076923075
IDAHO;ADA;2016;REPUBLICAN;16001;41665,0;81098,0;46344,0;342,0;21,0;686,0;0,19232100737157443;0,3743393509137152;0,2139187511251229;0,0015786339738648376;9,693366506187599e-05;0,0031664997253546155;0,7854211767746939;2,5961538461538463
IDAHO;ADAMS;2004;REPUBLICAN;16003;36642,0;4120,0;6740,0;515,0;0,0;193,0;0,1691353978665362;0,019017461907377575;0,031111090596049724;0,002377182738422197;0,0;0,0008908665408067651;0,22253199964919246;0,6538461538461539
IDAHO;ADAMS;2008;REPUBLICAN;16003;27174,0;27174,0;28356,0;150,0;0,0;171,0;0,12543216259006754;0,12543216259006754;0,1308881431664074;0,0006923833218705428;0,0;0,0007893169869324188;0,38323416865534543;1,4150943396226414
IDAHO;ADAMS;2012;REPUBLICAN;16003;41987,0;268559,0;261604,0;514,0;0,0;2790,0;0,19380732356918987;1,2396384835882073;1,2075349768974766;0,0023725668496097263;0,0;0,012878329786792096;2,6562316806912754;3,8461538461538463
IDAHO;ADAMS;2016;REPUBLICAN;16003;41665,0;81098,0;46344,0;342,0;21,0;686,0;0,19232100737157443;0,3743393509137152;0,2139187511251229;0,0015786339738648376;9,693366506187599e-05;0,0031664997253546155;0,7854211767746939;1,9423076923076923
IDAHO;BANNOCK;2004;REPUBLICAN;16005;36642,0;4120,0;6740,0;515,0;0,0;193,0;0,1691353978665362;0,019017461907377575;0,031111090596049724;0,002377182738422197;0,0;0,0008908665408067651;0,22253199964919246;4,0
IDAHO;BANNOCK;2008;REPUBLICAN;16005;27174,0;27174,0;28356,0;150,0;0,0;171,0;0,12543216259006754;0,12543216259006754;0,1308881431664074;0,0006923833218705428;0,0;0,0007893169869324188;0,38323416865534543;1,2641509433962264
IDAHO;BANNOCK;2012;REPUBLICAN;16005;41987,0;268559,0;261604,0;514,0;0,0;2790,0;0,19380732356918987;1,2396384835882073;1,2075349768974766;0,0023725668496097263;0,0;0,012878329786792096;2,6562316806912754;1,3269230769230769
IDAHO;BANNOCK;2016;REPUBLICAN;16005;41665,0;81098,0;46344,0;342,0;21,0;686,0;0,19232100737157443;0,3743393509137152;0,2139187511251229;0,0015786339738648376;9,693366506187599e-05;0,0031664997253546155;0,7854211767746939;4,5576923076923075
IDAHO;BEAR LAKE;2004;REPUBLICAN;16007;36642,0;4120,0;6740,0;515,0;0,0;193,0;0,1691353978665362;0,019017461907377575;0,031111090596049724;0,002377182738422197;0,0;0,0008908665408067651;0,22253199964919246;4,0
IDAHO;BEAR LAKE;2008;REPUBLICAN;16007;27174,0;27174,0;28356,0;150,0;0,0;171,0;0,12543216259006754;0,12543216259006754;0,1308881431664074;0,0006923833218705428;0,0;0,0007893169869324188;0,38323416865534543;1,2641509433962264
IDAHO;BEAR LAKE;2012;REPUBLICAN;16007;41987,0;268559,0;261604,0;514,0;0,0;2790,0;0,19380732356918987;1,2396384835882073;1,2075349768974766;0,0023725668496097263;0,0;0,012878329786792096;2,6562316806912754;1,1153846153846154
IDAHO;BEAR LAKE;2016;REPUBLICAN;16007;41665,0;81098,0;46344,0;342,0;21,0;686,0;0,19232100737157443;0,3743393509137152;0,2139187511251229;0,0015786339738648376;9,693366506187599e-05;0,0031664997253546155;0,7854211767746939;3,6346153846153846
IDAHO;BENEWAH;2004;REPUBLICAN;16009;36642,0;4120,0;6740,0;515,0;0,0;193,0;0,1691353978665362;0,019017461907377575;0,031111090596049724;0,002377182738422197;0,0;0,0008908665408067651;0,22253199964919246;5,5576923076923075
IDAHO;BENEWAH;2008;REPUBLICAN;16009;27174,0;27174,0;28356,0;150,0;0,0;171,0;0,12543216259006754;0,12543216259006754;0,1308881431664074;0,0006923833218705428;0,0;0,0007893169869324188;0,38323416865534543;8,150943396226415
IDAHO;BENEWAH;2012;REPUBLICAN;16009;41987,0;268559,0;261604,0;514,0;0,0;2790,0;0,19380732356918987;1,2396384835882073;1,2075349768974766;0,0023725668496097263;0,0;0,012878329786792096;2,6562316806912754;8,134615384615385
IDAHO;BENEWAH;2016;REPUBLICAN;16009;41665,0;81098,0;46344,0;342,0;21,0;686,0;0,19232100737157443;0,3743393509137152;0,2139187511251229;0,0015786339738648376;9,693366506187599e-05;0,0031664997253546155;0,7854211767746939;3,6923076923076925
IDAHO;BINGHAM;2004;REPUBLICAN;16011;36642,0;4120,0;6740,0;515,0;0,0;193,0;0,1691353978665362;0,019017461907377575;0,031111090596049724;0,002377182738422197;0,0;0,0008908665408067651;0,22253199964919246;4,0
IDAHO;BINGHAM;2008;REPUBLICAN;16011;27174,0;27174,0;28356,0;150,0;0,0;171,0;0,12543216259006754;0,12543216259006754;0,1308881431664074;0,0006923833218705428;0,0;0,0007893169869324188;0,38323416865534543;1,2641509433962264
IDAHO;BINGHAM;2012;REPUBLICAN;16011;41987,0;268559,0;261604,0;514,0;0,0;2790,0;0,19380732356918987;1,2396384835882073;1,2075349768974766;0,0023725668496097263;0,0;0,012878329786792096;2,6562316806912754;1,75
IDAHO;BINGHAM;2016;REPUBLICAN;16011;41665,0;81098,0;46344,0;342,0;21,0;686,0;0,19232100737157443;0,3743393509137152;0,2139187511251229;0,0015786339738648376;9,693366506187599e-05;0,0031664997253546155;0,7854211767746939;2,3461538461538463
IDAHO;BLAINE;2004;DEMOCRAT;16013;36642,0;4120,0;6740,0;515,0;0,0;193,0;0,1691353978665362;0,019017461907377575;0,031111090596049724;0,002377182738422197;0,0;0,0008908665408067651;0,22253199964919246;4,0
IDAHO;BLAINE;2008;DEMOCRAT;16013;27174,0;27174,0;28356,0;150,0;0,0;171,0;0,12543216259006754;0,12543216259006754;0,1308881431664074;0,0006923833218705428;0,0;0,0007893169869324188;0,38323416865534543;1,3018867924528301
IDAHO;BLAINE;2012;DEMOCRAT;16013;41987,0;268559,0;261604,0;514,0;0,0;2790,0;0,19380732356918987;1,2396384835882073;1,2075349768974766;0,0023725668496097263;0,0;0,012878329786792096;2,6562316806912754;2,6153846153846154
IDAHO;BLAINE;2016;DEMOCRAT;16013;41665,0;81098,0;46344,0;342,0;21,0;686,0;0,19232100737157443;0,3743393509137152;0,2139187511251229;0,0015786339738648376;9,693366506187599e-05;0,0031664997253546155;0,7854211767746939;2,269230769230769
IDAHO;BOISE;2004;REPUBLICAN;16015;36642,0;4120,0;6740,0;515,0;0,0;193,0;0,1691353978665362;0,019017461907377575;0,031111090596049724;0,002377182738422197;0,0;0,0008908665408067651;0,22253199964919246;1,1730769230769231
IDAHO;BOISE;2008;REPUBLICAN;16015;27174,0;27174,0;28356,0;150,0;0,0;171,0;0,12543216259006754;0,12543216259006754;0,1308881431664074;0,0006923833218705428;0,0;0,0007893169869324188;0,38323416865534543;0,8113207547169812
IDAHO;BOISE;2012;REPUBLICAN;16015;41987,0;268559,0;261604,0;514,0;0,0;2790,0;0,19380732356918987;1,2396384835882073;1,2075349768974766;0,0023725668496097263;0,0;0,012878329786792096;2,6562316806912754;4,634615384615385
IDAHO;BOISE;2016;REPUBLICAN;16015;41665,0;81098,0;46344,0;342,0;21,0;686,0;0,19232100737157443;0,3743393509137152;0,2139187511251229;0,0015786339738648376;9,693366506187599e-05;0,0031664997253546155;0,7854211767746939;2,769230769230769
IDAHO;BONNER;2004;REPUBLICAN;16017;36642,0;4120,0;6740,0;515,0;0,0;193,0;0,1691353978665362;0,019017461907377575;0,031111090596049724;0,002377182738422197;0,0;0,0008908665408067651;0,22253199964919246;3,1346153846153846
IDAHO;BONNER;2008;REPUBLICAN;16017;27174,0;27174,0;28356,0;150,0;0,0;171,0;0,12543216259006754;0,12543216259006754;0,1308881431664074;0,0006923833218705428;0,0;0,0007893169869324188;0,38323416865534543;4,6415094339622645
IDAHO;BONNER;2012;REPUBLICAN;16017;41987,0;268559,0;261604,0;514,0;0,0;2790,0;0,19380732356918987;1,2396384835882073;1,2075349768974766;0,0023725668496097263;0,0;0,012878329786792096;2,6562316806912754;9,0
IDAHO;BONNER;2016;REPUBLICAN;16017;41665,0;81098,0;46344,0;342,0;21,0;686,0;0,19232100737157443;0,3743393509137152;0,2139187511251229;0,0015786339738648376;9,693366506187599e-05;0,0031664997253546155;0,7854211767746939;2,1153846153846154
IDAHO;BONNEVILLE;2004;REPUBLICAN;16019;36642,0;4120,0;6740,0;515,0;0,0;193,0;0,1691353978665362;0,019017461907377575;0,031111090596049724;0,002377182738422197;0,0;0,0008908665408067651;0,22253199964919246;4,0
IDAHO;BONNEVILLE;2008;REPUBLICAN;16019;27174,0;27174,0;28356,0;150,0;0,0;171,0;0,12543216259006754;0,12543216259006754;0,1308881431664074;0,0006923833218705428;0,0;0,0007893169869324188;0,38323416865534543;1,2452830188679245
IDAHO;BONNEVILLE;2012;REPUBLICAN;16019;41987,0;268559,0;261604,0;514,0;0,0;2790,0;0,19380732356918987;1,2396384835882073;1,2075349768974766;0,0023725668496097263;0,0;0,012878329786792096;2,6562316806912754;1,9230769230769231
IDAHO;BONNEVILLE;2016;REPUBLICAN;16019;41665,0;81098,0;46344,0;342,0;21,0;686,0;0,19232100737157443;0,3743393509137152;0,2139187511251229;0,0015786339738648376;9,693366506187599e-05;0,0031664997253546155;0,7854211767746939;0,6538461538461539
IDAHO;BOUNDARY;2004;REPUBLICAN;16021;36642,0;4120,0;6740,0;515,0;0,0;193,0;0,1691353978665362;0,019017461907377575;0,031111090596049724;0,002377182738422197;0,0;0,0008908665408067651;0,22253199964919246;3,3653846153846154
IDAHO;BOUNDARY;2008;REPUBLICAN;16021;27174,0;27174,0;28356,0;150,0;0,0;171,0;0,12543216259006754;0,12543216259006754;0,1308881431664074;0,0006923833218705428;0,0;0,0007893169869324188;0,38323416865534543;4,018867924528302
IDAHO;BOUNDARY;2012;REPUBLICAN;16021;41987,0;268559,0;261604,0;514,0;0,0;2790,0;0,19380732356918987;1,2396384835882073;1,2075349768974766;0,0023725668496097263;0,0;0,012878329786792096;2,6562316806912754;9,0
IDAHO;BOUNDARY;2016;REPUBLICAN;16021;41665,0;81098,0;46344,0;342,0;21,0;686,0;0,19232100737157443;0,3743393509137152;0,2139187511251229;0,0015786339738648376;9,693366506187599e-05;0,0031664997253546155;0,7854211767746939;4,653846153846154
IDAHO;BUTTE;2004;REPUBLICAN;16023;36642,0;4120,0;6740,0;515,0;0,0;193,0;0,1691353978665362;0,019017461907377575;0,031111090596049724;0,002377182738422197;0,0;0,0008908665408067651;0,22253199964919246;4,0
IDAHO;BUTTE;2008;REPUBLICAN;16023;27174,0;27174,0;28356,0;150,0;0,0;171,0;0,12543216259006754;0,12543216259006754;0,1308881431664074;0,0006923833218705428;0,0;0,0007893169869324188;0,38323416865534543;1,169811320754717
IDAHO;BUTTE;2012;REPUBLICAN;16023;41987,0;268559,0;261604,0;514,0;0,0;2790,0;0,19380732356918987;1,2396384835882073;1,2075349768974766;0,0023725668496097263;0,0;0,012878329786792096;2,6562316806912754;1,9230769230769231
IDAHO;BUTTE;2016;REPUBLICAN;16023;41665,0;81098,0;46344,0;342,0;21,0;686,0;0,19232100737157443;0,3743393509137152;0,2139187511251229;0,0015786339738648376;9,693366506187599e-05;0,0031664997253546155;0,7854211767746939;3,173076923076923
IDAHO;CAMAS;2004;REPUBLICAN;16025;36642,0;4120,0;6740,0;515,0;0,0;193,0;0,1691353978665362;0,019017461907377575;0,031111090596049724;0,002377182738422197;0,0;0,0008908665408067651;0,22253199964919246;2,6153846153846154
IDAHO;CAMAS;2008;REPUBLICAN;16025;27174,0;27174,0;28356,0;150,0;0,0;171,0;0,12543216259006754;0,12543216259006754;0,1308881431664074;0,0006923833218705428;0,0;0,0007893169869324188;0,38323416865534543;1,0754716981132075
