state,county,year_short,candidate_votes,party,county_fips,year
TEXAS,TRAVIS,2016,308260,DEMOCRAT,48453,1970-01-01 00:00:00.000002016
TEXAS,TRAVIS,2020,435860,DEMOCRAT,48453,1970-01-01 00:00:00.000002020
TEXAS,TRINITY,2000,3093,REPUBLICAN,48455,1970-01-01 00:00:00.000002000
TEXAS,TRINITY,2004,3985,REPUBLICAN,48455,1970-01-01 00:00:00.000002004
TEXAS,TRINITY,2008,4095,REPUBLICAN,48455,1970-01-01 00:00:00.000002008
TEXAS,TRINITY,2012,4537,REPUBLICAN,48455,1970-01-01 00:00:00.000002012
TEXAS,TRINITY,2016,4737,REPUBLICAN,48455,1970-01-01 00:00:00.000002016
TEXAS,TRINITY,2020,5579,REPUBLICAN,48455,1970-01-01 00:00:00.000002020
TEXAS,TYLER,2000,4236,REPUBLICAN,48457,1970-01-01 00:00:00.000002000
TEXAS,TYLER,2004,5043,REPUBLICAN,48457,1970-01-01 00:00:00.000002004
TEXAS,TYLER,2008,5644,REPUBLICAN,48457,1970-01-01 00:00:00.000002008
TEXAS,TYLER,2012,5910,REPUBLICAN,48457,1970-01-01 00:00:00.000002012
TEXAS,TYLER,2016,6624,REPUBLICAN,48457,1970-01-01 00:00:00.000002016
TEXAS,TYLER,2020,8194,REPUBLICAN,48457,1970-01-01 00:00:00.000002020
TEXAS,UPSHUR,2000,8448,REPUBLICAN,48459,1970-01-01 00:00:00.000002000
TEXAS,UPSHUR,2004,10232,REPUBLICAN,48459,1970-01-01 00:00:00.000002004
TEXAS,UPSHUR,2008,11222,REPUBLICAN,48459,1970-01-01 00:00:00.000002008
TEXAS,UPSHUR,2012,12015,REPUBLICAN,48459,1970-01-01 00:00:00.000002012
TEXAS,UPSHUR,2016,13209,REPUBLICAN,48459,1970-01-01 00:00:00.000002016
TEXAS,UPSHUR,2020,15809,REPUBLICAN,48459,1970-01-01 00:00:00.000002020
TEXAS,UPTON,2000,982,REPUBLICAN,48461,1970-01-01 00:00:00.000002000
TEXAS,UPTON,2004,1009,REPUBLICAN,48461,1970-01-01 00:00:00.000002004
TEXAS,UPTON,2008,898,REPUBLICAN,48461,1970-01-01 00:00:00.000002008
TEXAS,UPTON,2012,953,REPUBLICAN,48461,1970-01-01 00:00:00.000002012
TEXAS,UPTON,2016,1007,REPUBLICAN,48461,1970-01-01 00:00:00.000002016
TEXAS,UPTON,2020,1178,REPUBLICAN,48461,1970-01-01 00:00:00.000002020
TEXAS,UVALDE,2000,4855,REPUBLICAN,48463,1970-01-01 00:00:00.000002000
TEXAS,UVALDE,2004,5148,REPUBLICAN,48463,1970-01-01 00:00:00.000002004
TEXAS,UVALDE,2008,4590,REPUBLICAN,48463,1970-01-01 00:00:00.000002008
TEXAS,UVALDE,2012,4529,REPUBLICAN,48463,1970-01-01 00:00:00.000002012
TEXAS,UVALDE,2016,4835,REPUBLICAN,48463,1970-01-01 00:00:00.000002016
TEXAS,UVALDE,2020,6174,REPUBLICAN,48463,1970-01-01 00:00:00.000002020
TEXAS,VAL VERDE,2000,6223,REPUBLICAN,48465,1970-01-01 00:00:00.000002000
TEXAS,VAL VERDE,2004,6968,REPUBLICAN,48465,1970-01-01 00:00:00.000002004
TEXAS,VAL VERDE,2008,6982,DEMOCRAT,48465,1970-01-01 00:00:00.000002008
TEXAS,VAL VERDE,2012,6285,DEMOCRAT,48465,1970-01-01 00:00:00.000002012
TEXAS,VAL VERDE,2016,6964,DEMOCRAT,48465,1970-01-01 00:00:00.000002016
TEXAS,VAL VERDE,2020,8284,REPUBLICAN,48465,1970-01-01 00:00:00.000002020
TEXAS,VAN ZANDT,2000,12383,REPUBLICAN,48467,1970-01-01 00:00:00.000002000
TEXAS,VAN ZANDT,2004,14976,REPUBLICAN,48467,1970-01-01 00:00:00.000002004
TEXAS,VAN ZANDT,2008,15734,REPUBLICAN,48467,1970-01-01 00:00:00.000002008
TEXAS,VAN ZANDT,2012,15794,REPUBLICAN,48467,1970-01-01 00:00:00.000002012
TEXAS,VAN ZANDT,2016,18473,REPUBLICAN,48467,1970-01-01 00:00:00.000002016
TEXAS,VAN ZANDT,2020,22270,REPUBLICAN,48467,1970-01-01 00:00:00.000002020
TEXAS,VICTORIA,2000,18787,REPUBLICAN,48469,1970-01-01 00:00:00.000002000
TEXAS,VICTORIA,2004,20875,REPUBLICAN,48469,1970-01-01 00:00:00.000002004
TEXAS,VICTORIA,2008,19878,REPUBLICAN,48469,1970-01-01 00:00:00.000002008
TEXAS,VICTORIA,2012,19692,REPUBLICAN,48469,1970-01-01 00:00:00.000002012
TEXAS,VICTORIA,2016,21275,REPUBLICAN,48469,1970-01-01 00:00:00.000002016
TEXAS,VICTORIA,2020,23358,REPUBLICAN,48469,1970-01-01 00:00:00.000002020
TEXAS,WALKER,2000,9076,REPUBLICAN,48471,1970-01-01 00:00:00.000002000
TEXAS,WALKER,2004,11710,REPUBLICAN,48471,1970-01-01 00:00:00.000002004
TEXAS,WALKER,2008,11623,REPUBLICAN,48471,1970-01-01 00:00:00.000002008
TEXAS,WALKER,2012,12140,REPUBLICAN,48471,1970-01-01 00:00:00.000002012
TEXAS,WALKER,2016,12884,REPUBLICAN,48471,1970-01-01 00:00:00.000002016
TEXAS,WALKER,2020,15375,REPUBLICAN,48471,1970-01-01 00:00:00.000002020
TEXAS,WALLER,2000,5686,REPUBLICAN,48473,1970-01-01 00:00:00.000002000
TEXAS,WALLER,2004,7679,REPUBLICAN,48473,1970-01-01 00:00:00.000002004
TEXAS,WALLER,2008,8265,REPUBLICAN,48473,1970-01-01 00:00:00.000002008
TEXAS,WALLER,2012,9244,REPUBLICAN,48473,1970-01-01 00:00:00.000002012
TEXAS,WALLER,2016,10531,REPUBLICAN,48473,1970-01-01 00:00:00.000002016
TEXAS,WALLER,2020,14260,REPUBLICAN,48473,1970-01-01 00:00:00.000002020
TEXAS,WARD,2000,2534,REPUBLICAN,48475,1970-01-01 00:00:00.000002000
TEXAS,WARD,2004,2856,REPUBLICAN,48475,1970-01-01 00:00:00.000002004
TEXAS,WARD,2008,2667,REPUBLICAN,48475,1970-01-01 00:00:00.000002008
TEXAS,WARD,2012,2366,REPUBLICAN,48475,1970-01-01 00:00:00.000002012
TEXAS,WARD,2016,2547,REPUBLICAN,48475,1970-01-01 00:00:00.000002016
TEXAS,WARD,2020,3241,REPUBLICAN,48475,1970-01-01 00:00:00.000002020
TEXAS,WASHINGTON,2000,8645,REPUBLICAN,48477,1970-01-01 00:00:00.000002000
TEXAS,WASHINGTON,2004,9597,REPUBLICAN,48477,1970-01-01 00:00:00.000002004
TEXAS,WASHINGTON,2008,10176,REPUBLICAN,48477,1970-01-01 00:00:00.000002008
TEXAS,WASHINGTON,2012,10857,REPUBLICAN,48477,1970-01-01 00:00:00.000002012
TEXAS,WASHINGTON,2016,10945,REPUBLICAN,48477,1970-01-01 00:00:00.000002016
TEXAS,WASHINGTON,2020,12959,REPUBLICAN,48477,1970-01-01 00:00:00.000002020
TEXAS,WEBB,2000,18120,DEMOCRAT,48479,1970-01-01 00:00:00.000002000
TEXAS,WEBB,2004,23654,DEMOCRAT,48479,1970-01-01 00:00:00.000002004
TEXAS,WEBB,2008,33452,DEMOCRAT,48479,1970-01-01 00:00:00.000002008
TEXAS,WEBB,2012,37597,DEMOCRAT,48479,1970-01-01 00:00:00.000002012
TEXAS,WEBB,2016,42307,DEMOCRAT,48479,1970-01-01 00:00:00.000002016
TEXAS,WEBB,2020,41820,DEMOCRAT,48479,1970-01-01 00:00:00.000002020
TEXAS,WHARTON,2000,8455,REPUBLICAN,48481,1970-01-01 00:00:00.000002000
TEXAS,WHARTON,2004,9288,REPUBLICAN,48481,1970-01-01 00:00:00.000002004
TEXAS,WHARTON,2008,9431,REPUBLICAN,48481,1970-01-01 00:00:00.000002008
TEXAS,WHARTON,2012,9750,REPUBLICAN,48481,1970-01-01 00:00:00.000002012
TEXAS,WHARTON,2016,10149,REPUBLICAN,48481,1970-01-01 00:00:00.000002016
TEXAS,WHARTON,2020,11926,REPUBLICAN,48481,1970-01-01 00:00:00.000002020
TEXAS,WHEELER,2000,1787,REPUBLICAN,48483,1970-01-01 00:00:00.000002000
TEXAS,WHEELER,2004,1960,REPUBLICAN,48483,1970-01-01 00:00:00.000002004
TEXAS,WHEELER,2008,1918,REPUBLICAN,48483,1970-01-01 00:00:00.000002008
TEXAS,WHEELER,2012,1878,REPUBLICAN,48483,1970-01-01 00:00:00.000002012
TEXAS,WHEELER,2016,2087,REPUBLICAN,48483,1970-01-01 00:00:00.000002016
TEXAS,WHEELER,2020,2159,REPUBLICAN,48483,1970-01-01 00:00:00.000002020
TEXAS,WICHITA,2000,27802,REPUBLICAN,48485,1970-01-01 00:00:00.000002000
TEXAS,WICHITA,2004,32472,REPUBLICAN,48485,1970-01-01 00:00:00.000002004
TEXAS,WICHITA,2008,31731,REPUBLICAN,48485,1970-01-01 00:00:00.000002008
TEXAS,WICHITA,2012,29812,REPUBLICAN,48485,1970-01-01 00:00:00.000002012
TEXAS,WICHITA,2016,27631,REPUBLICAN,48485,1970-01-01 00:00:00.000002016
TEXAS,WICHITA,2020,32069,REPUBLICAN,48485,1970-01-01 00:00:00.000002020
TEXAS,WILBARGER,2000,3138,REPUBLICAN,48487,1970-01-01 00:00:00.000002000
TEXAS,WILBARGER,2004,3685,REPUBLICAN,48487,1970-01-01 00:00:00.000002004
TEXAS,WILBARGER,2008,3283,REPUBLICAN,48487,1970-01-01 00:00:00.000002008
TEXAS,WILBARGER,2012,2956,REPUBLICAN,48487,1970-01-01 00:00:00.000002012
TEXAS,WILBARGER,2016,3166,REPUBLICAN,48487,1970-01-01 00:00:00.000002016
TEXAS,WILBARGER,2020,3524,REPUBLICAN,48487,1970-01-01 00:00:00.000002020
TEXAS,WILLACY,2000,3218,DEMOCRAT,48489,1970-01-01 00:00:00.000002000
TEXAS,WILLACY,2004,2734,DEMOCRAT,48489,1970-01-01 00:00:00.000002004
TEXAS,WILLACY,2008,3409,DEMOCRAT,48489,1970-01-01 00:00:00.000002008
TEXAS,WILLACY,2012,3600,DEMOCRAT,48489,1970-01-01 00:00:00.000002012
TEXAS,WILLACY,2016,3422,DEMOCRAT,48489,1970-01-01 00:00:00.000002016
TEXAS,WILLACY,2020,3108,DEMOCRAT,48489,1970-01-01 00:00:00.000002020
TEXAS,WILLIAMSON,2000,65041,REPUBLICAN,48491,1970-01-01 00:00:00.000002000
TEXAS,WILLIAMSON,2004,83284,REPUBLICAN,48491,1970-01-01 00:00:00.000002004
TEXAS,WILLIAMSON,2008,88323,REPUBLICAN,48491,1970-01-01 00:00:00.000002008
TEXAS,WILLIAMSON,2012,97006,REPUBLICAN,48491,1970-01-01 00:00:00.000002012
TEXAS,WILLIAMSON,2016,104175,REPUBLICAN,48491,1970-01-01 00:00:00.000002016
TEXAS,WILLIAMSON,2020,143795,DEMOCRAT,48491,1970-01-01 00:00:00.000002020
TEXAS,WILSON,2000,7509,REPUBLICAN,48493,1970-01-01 00:00:00.000002000
TEXAS,WILSON,2004,10400,REPUBLICAN,48493,1970-01-01 00:00:00.000002004
TEXAS,WILSON,2008,10904,REPUBLICAN,48493,1970-01-01 00:00:00.000002008
TEXAS,WILSON,2012,12218,REPUBLICAN,48493,1970-01-01 00:00:00.000002012
TEXAS,WILSON,2016,13998,REPUBLICAN,48493,1970-01-01 00:00:00.000002016
TEXAS,WILSON,2020,18463,REPUBLICAN,48493,1970-01-01 00:00:00.000002020
TEXAS,WINKLER,2000,1468,REPUBLICAN,48495,1970-01-01 00:00:00.000002000
TEXAS,WINKLER,2004,1604,REPUBLICAN,48495,1970-01-01 00:00:00.000002004
TEXAS,WINKLER,2008,1529,REPUBLICAN,48495,1970-01-01 00:00:00.000002008
TEXAS,WINKLER,2012,1311,REPUBLICAN,48495,1970-01-01 00:00:00.000002012
TEXAS,WINKLER,2016,1403,REPUBLICAN,48495,1970-01-01 00:00:00.000002016
TEXAS,WINKLER,2020,1753,REPUBLICAN,48495,1970-01-01 00:00:00.000002020
TEXAS,WISE,2000,11234,REPUBLICAN,48497,1970-01-01 00:00:00.000002000
TEXAS,WISE,2004,15177,REPUBLICAN,48497,1970-01-01 00:00:00.000002004
TEXAS,WISE,2008,15973,REPUBLICAN,48497,1970-01-01 00:00:00.000002008
TEXAS,WISE,2012,17207,REPUBLICAN,48497,1970-01-01 00:00:00.000002012
TEXAS,WISE,2016,20670,REPUBLICAN,48497,1970-01-01 00:00:00.000002016
TEXAS,WISE,2020,27032,REPUBLICAN,48497,1970-01-01 00:00:00.000002020
TEXAS,WOOD,2000,9810,REPUBLICAN,48499,1970-01-01 00:00:00.000002000
TEXAS,WOOD,2004,12831,REPUBLICAN,48499,1970-01-01 00:00:00.000002004
TEXAS,WOOD,2008,13658,REPUBLICAN,48499,1970-01-01 00:00:00.000002008
TEXAS,WOOD,2012,14351,REPUBLICAN,48499,1970-01-01 00:00:00.000002012
TEXAS,WOOD,2016,15700,REPUBLICAN,48499,1970-01-01 00:00:00.000002016
TEXAS,WOOD,2020,19049,REPUBLICAN,48499,1970-01-01 00:00:00.000002020
TEXAS,YOAKUM,2000,1911,REPUBLICAN,48501,1970-01-01 00:00:00.000002000
TEXAS,YOAKUM,2004,2228,REPUBLICAN,48501,1970-01-01 00:00:00.000002004
TEXAS,YOAKUM,2008,1989,REPUBLICAN,48501,1970-01-01 00:00:00.000002008
TEXAS,YOAKUM,2012,1698,REPUBLICAN,48501,1970-01-01 00:00:00.000002012
TEXAS,YOAKUM,2016,1797,REPUBLICAN,48501,1970-01-01 00:00:00.000002016
TEXAS,YOAKUM,2020,2174,REPUBLICAN,48501,1970-01-01 00:00:00.000002020
TEXAS,YOUNG,2000,5022,REPUBLICAN,48503,1970-01-01 00:00:00.000002000
TEXAS,YOUNG,2004,5874,REPUBLICAN,48503,1970-01-01 00:00:00.000002004
TEXAS,YOUNG,2008,5942,REPUBLICAN,48503,1970-01-01 00:00:00.000002008
TEXAS,YOUNG,2012,6225,REPUBLICAN,48503,1970-01-01 00:00:00.000002012
TEXAS,YOUNG,2016,6601,REPUBLICAN,48503,1970-01-01 00:00:00.000002016
TEXAS,YOUNG,2020,7110,REPUBLICAN,48503,1970-01-01 00:00:00.000002020
TEXAS,ZAPATA,2000,1638,DEMOCRAT,48505,1970-01-01 00:00:00.000002000
TEXAS,ZAPATA,2004,1662,DEMOCRAT,48505,1970-01-01 00:00:00.000002004
TEXAS,ZAPATA,2008,1939,DEMOCRAT,48505,1970-01-01 00:00:00.000002008
TEXAS,ZAPATA,2012,2527,DEMOCRAT,48505,1970-01-01 00:00:00.000002012
TEXAS,ZAPATA,2016,2063,DEMOCRAT,48505,1970-01-01 00:00:00.000002016
TEXAS,ZAPATA,2020,2033,REPUBLICAN,48505,1970-01-01 00:00:00.000002020
TEXAS,ZAVALA,2000,2616,DEMOCRAT,48507,1970-01-01 00:00:00.000002000
TEXAS,ZAVALA,2004,2332,DEMOCRAT,48507,1970-01-01 00:00:00.000002004
TEXAS,ZAVALA,2008,3263,DEMOCRAT,48507,1970-01-01 00:00:00.000002008
TEXAS,ZAVALA,2012,3042,DEMOCRAT,48507,1970-01-01 00:00:00.000002012
TEXAS,ZAVALA,2016,2636,DEMOCRAT,48507,1970-01-01 00:00:00.000002016
TEXAS,ZAVALA,2020,2864,DEMOCRAT,48507,1970-01-01 00:00:00.000002020
UTAH,BEAVER,2000,1653,REPUBLICAN,49001,1970-01-01 00:00:00.000002000
UTAH,BEAVER,2004,2023,REPUBLICAN,49001,1970-01-01 00:00:00.000002004
UTAH,BEAVER,2008,1902,REPUBLICAN,49001,1970-01-01 00:00:00.000002008
UTAH,BEAVER,2012,2174,REPUBLICAN,49001,1970-01-01 00:00:00.000002012
UTAH,BEAVER,2016,1838,REPUBLICAN,49001,1970-01-01 00:00:00.000002016
UTAH,BEAVER,2020,2695,REPUBLICAN,49001,1970-01-01 00:00:00.000002020
UTAH,BOX ELDER,2000,12288,REPUBLICAN,49003,1970-01-01 00:00:00.000002000
UTAH,BOX ELDER,2004,15751,REPUBLICAN,49003,1970-01-01 00:00:00.000002004
UTAH,BOX ELDER,2008,15228,REPUBLICAN,49003,1970-01-01 00:00:00.000002008
UTAH,BOX ELDER,2012,17101,REPUBLICAN,49003,1970-01-01 00:00:00.000002012
UTAH,BOX ELDER,2016,12230,REPUBLICAN,49003,1970-01-01 00:00:00.000002016
UTAH,BOX ELDER,2020,21548,REPUBLICAN,49003,1970-01-01 00:00:00.000002020
UTAH,CACHE,2000,25920,REPUBLICAN,49005,1970-01-01 00:00:00.000002000
UTAH,CACHE,2004,32486,REPUBLICAN,49005,1970-01-01 00:00:00.000002004
UTAH,CACHE,2008,29127,REPUBLICAN,49005,1970-01-01 00:00:00.000002008
UTAH,CACHE,2012,35039,REPUBLICAN,49005,1970-01-01 00:00:00.000002012
UTAH,CACHE,2016,21139,REPUBLICAN,49005,1970-01-01 00:00:00.000002016
UTAH,CACHE,2020,38032,REPUBLICAN,49005,1970-01-01 00:00:00.000002020
UTAH,CARBON,2000,3758,REPUBLICAN,49007,1970-01-01 00:00:00.000002000
UTAH,CARBON,2004,4950,REPUBLICAN,49007,1970-01-01 00:00:00.000002004
UTAH,CARBON,2008,4091,REPUBLICAN,49007,1970-01-01 00:00:00.000002008
UTAH,CARBON,2012,5090,REPUBLICAN,49007,1970-01-01 00:00:00.000002012
UTAH,CARBON,2016,5275,REPUBLICAN,49007,1970-01-01 00:00:00.000002016
UTAH,CARBON,2020,6693,REPUBLICAN,49007,1970-01-01 00:00:00.000002020
UTAH,DAGGETT,2000,317,REPUBLICAN,49009,1970-01-01 00:00:00.000002000
UTAH,DAGGETT,2004,380,REPUBLICAN,49009,1970-01-01 00:00:00.000002004
UTAH,DAGGETT,2008,297,REPUBLICAN,49009,1970-01-01 00:00:00.000002008
UTAH,DAGGETT,2012,406,REPUBLICAN,49009,1970-01-01 00:00:00.000002012
UTAH,DAGGETT,2016,331,REPUBLICAN,49009,1970-01-01 00:00:00.000002016
UTAH,DAGGETT,2020,496,REPUBLICAN,49009,1970-01-01 00:00:00.000002020
UTAH,DAVIS,2000,64375,REPUBLICAN,49011,1970-01-01 00:00:00.000002000
UTAH,DAVIS,2004,86187,REPUBLICAN,49011,1970-01-01 00:00:00.000002004
UTAH,DAVIS,2008,77341,REPUBLICAN,49011,1970-01-01 00:00:00.000002008
UTAH,DAVIS,2012,96861,REPUBLICAN,49011,1970-01-01 00:00:00.000002012
UTAH,DAVIS,2016,62219,REPUBLICAN,49011,1970-01-01 00:00:00.000002016
UTAH,DAVIS,2020,104135,REPUBLICAN,49011,1970-01-01 00:00:00.000002020
UTAH,DUCHESNE,2000,3622,REPUBLICAN,49013,1970-01-01 00:00:00.000002000
UTAH,DUCHESNE,2004,4742,REPUBLICAN,49013,1970-01-01 00:00:00.000002004
UTAH,DUCHESNE,2008,4689,REPUBLICAN,49013,1970-01-01 00:00:00.000002008
UTAH,DUCHESNE,2012,5698,REPUBLICAN,49013,1970-01-01 00:00:00.000002012
UTAH,DUCHESNE,2016,5508,REPUBLICAN,49013,1970-01-01 00:00:00.000002016
UTAH,DUCHESNE,2020,7512,REPUBLICAN,49013,1970-01-01 00:00:00.000002020
UTAH,EMERY,2000,3243,REPUBLICAN,49015,1970-01-01 00:00:00.000002000
UTAH,EMERY,2004,3781,REPUBLICAN,49015,1970-01-01 00:00:00.000002004
UTAH,EMERY,2008,3358,REPUBLICAN,49015,1970-01-01 00:00:00.000002008
UTAH,EMERY,2012,3777,REPUBLICAN,49015,1970-01-01 00:00:00.000002012
UTAH,EMERY,2016,3425,REPUBLICAN,49015,1970-01-01 00:00:00.000002016
UTAH,EMERY,2020,4207,REPUBLICAN,49015,1970-01-01 00:00:00.000002020
UTAH,GARFIELD,2000,1719,REPUBLICAN,49017,1970-01-01 00:00:00.000002000
UTAH,GARFIELD,2004,1848,REPUBLICAN,49017,1970-01-01 00:00:00.000002004
UTAH,GARFIELD,2008,1710,REPUBLICAN,49017,1970-01-01 00:00:00.000002008
UTAH,GARFIELD,2012,1832,REPUBLICAN,49017,1970-01-01 00:00:00.000002012
UTAH,GARFIELD,2016,1606,REPUBLICAN,49017,1970-01-01 00:00:00.000002016
UTAH,GARFIELD,2020,2158,REPUBLICAN,49017,1970-01-01 00:00:00.000002020
UTAH,GRAND,2000,1822,REPUBLICAN,49019,1970-01-01 00:00:00.000002000
UTAH,GRAND,2004,2130,REPUBLICAN,49019,1970-01-01 00:00:00.000002004
UTAH,GRAND,2008,2067,DEMOCRAT,49019,1970-01-01 00:00:00.000002008
UTAH,GRAND,2012,1996,REPUBLICAN,49019,1970-01-01 00:00:00.000002012
UTAH,GRAND,2016,1975,REPUBLICAN,49019,1970-01-01 00:00:00.000002016
UTAH,GRAND,2020,2806,DEMOCRAT,49019,1970-01-01 00:00:00.000002020
UTAH,IRON,2000,10106,REPUBLICAN,49021,1970-01-01 00:00:00.000002000
UTAH,IRON,2004,12815,REPUBLICAN,49021,1970-01-01 00:00:00.000002004
UTAH,IRON,2008,12518,REPUBLICAN,49021,1970-01-01 00:00:00.000002008
UTAH,IRON,2012,14200,REPUBLICAN,49021,1970-01-01 00:00:00.000002012
UTAH,IRON,2016,11561,REPUBLICAN,49021,1970-01-01 00:00:00.000002016
UTAH,IRON,2020,18989,REPUBLICAN,49021,1970-01-01 00:00:00.000002020
UTAH,JUAB,2000,2023,REPUBLICAN,49023,1970-01-01 00:00:00.000002000
UTAH,JUAB,2004,2681,REPUBLICAN,49023,1970-01-01 00:00:00.000002004
UTAH,JUAB,2008,2683,REPUBLICAN,49023,1970-01-01 00:00:00.000002008
UTAH,JUAB,2012,3448,REPUBLICAN,49023,1970-01-01 00:00:00.000002012
UTAH,JUAB,2016,2827,REPUBLICAN,49023,1970-01-01 00:00:00.000002016
UTAH,JUAB,2020,5087,REPUBLICAN,49023,1970-01-01 00:00:00.000002020
UTAH,KANE,2000,2254,REPUBLICAN,49025,1970-01-01 00:00:00.000002000
UTAH,KANE,2004,2414,REPUBLICAN,49025,1970-01-01 00:00:00.000002004
UTAH,KANE,2008,2212,REPUBLICAN,49025,1970-01-01 00:00:00.000002008
UTAH,KANE,2012,2522,REPUBLICAN,49025,1970-01-01 00:00:00.000002012
UTAH,KANE,2016,2265,REPUBLICAN,49025,1970-01-01 00:00:00.000002016
UTAH,KANE,2020,2998,REPUBLICAN,49025,1970-01-01 00:00:00.000002020
UTAH,MILLARD,2000,3850,REPUBLICAN,49027,1970-01-01 00:00:00.000002000
UTAH,MILLARD,2004,4084,REPUBLICAN,49027,1970-01-01 00:00:00.000002004
UTAH,MILLARD,2008,3653,REPUBLICAN,49027,1970-01-01 00:00:00.000002008
UTAH,MILLARD,2012,4478,REPUBLICAN,49027,1970-01-01 00:00:00.000002012
UTAH,MILLARD,2016,3860,REPUBLICAN,49027,1970-01-01 00:00:00.000002016
UTAH,MILLARD,2020,5404,REPUBLICAN,49027,1970-01-01 00:00:00.000002020
UTAH,MORGAN,2000,2464,REPUBLICAN,49029,1970-01-01 00:00:00.000002000
UTAH,MORGAN,2004,3301,REPUBLICAN,49029,1970-01-01 00:00:00.000002004
UTAH,MORGAN,2008,3311,REPUBLICAN,49029,1970-01-01 00:00:00.000002008
UTAH,MORGAN,2012,4114,REPUBLICAN,49029,1970-01-01 00:00:00.000002012
UTAH,MORGAN,2016,3188,REPUBLICAN,49029,1970-01-01 00:00:00.000002016
UTAH,MORGAN,2020,5181,REPUBLICAN,49029,1970-01-01 00:00:00.000002020
UTAH,PIUTE,2000,626,REPUBLICAN,49031,1970-01-01 00:00:00.000002000
UTAH,PIUTE,2004,646,REPUBLICAN,49031,1970-01-01 00:00:00.000002004
UTAH,PIUTE,2008,635,REPUBLICAN,49031,1970-01-01 00:00:00.000002008
UTAH,PIUTE,2012,697,REPUBLICAN,49031,1970-01-01 00:00:00.000002012
UTAH,PIUTE,2016,626,REPUBLICAN,49031,1970-01-01 00:00:00.000002016
UTAH,PIUTE,2020,773,REPUBLICAN,49031,1970-01-01 00:00:00.000002020
UTAH,RICH,2000,736,REPUBLICAN,49033,1970-01-01 00:00:00.000002000
UTAH,RICH,2004,922,REPUBLICAN,49033,1970-01-01 00:00:00.000002004
UTAH,RICH,2008,831,REPUBLICAN,49033,1970-01-01 00:00:00.000002008
UTAH,RICH,2012,915,REPUBLICAN,49033,1970-01-01 00:00:00.000002012
UTAH,RICH,2016,797,REPUBLICAN,49033,1970-01-01 00:00:00.000002016
UTAH,RICH,2020,1157,REPUBLICAN,49033,1970-01-01 00:00:00.000002020
UTAH,SALT LAKE,2000,171585,REPUBLICAN,49035,1970-01-01 00:00:00.000002000
UTAH,SALT LAKE,2004,215728,REPUBLICAN,49035,1970-01-01 00:00:00.000002004
UTAH,SALT LAKE,2008,176988,DEMOCRAT,49035,1970-01-01 00:00:00.000002008
UTAH,SALT LAKE,2012,223811,REPUBLICAN,49035,1970-01-01 00:00:00.000002012
UTAH,SALT LAKE,2016,175863,DEMOCRAT,49035,1970-01-01 00:00:00.000002016
UTAH,SALT LAKE,2020,271576,DEMOCRAT,49035,1970-01-01 00:00:00.000002020
UTAH,SAN JUAN,2000,2721,REPUBLICAN,49037,1970-01-01 00:00:00.000002000
UTAH,SAN JUAN,2004,2971,REPUBLICAN,49037,1970-01-01 00:00:00.000002004
UTAH,SAN JUAN,2008,2638,REPUBLICAN,49037,1970-01-01 00:00:00.000002008
UTAH,SAN JUAN,2012,3074,REPUBLICAN,49037,1970-01-01 00:00:00.000002012
UTAH,SAN JUAN,2016,2645,REPUBLICAN,49037,1970-01-01 00:00:00.000002016
UTAH,SAN JUAN,2020,3535,REPUBLICAN,49037,1970-01-01 00:00:00.000002020
UTAH,SANPETE,2000,5781,REPUBLICAN,49039,1970-01-01 00:00:00.000002000
UTAH,SANPETE,2004,7004,REPUBLICAN,49039,1970-01-01 00:00:00.000002004
UTAH,SANPETE,2008,6664,REPUBLICAN,49039,1970-01-01 00:00:00.000002008
UTAH,SANPETE,2012,8406,REPUBLICAN,49039,1970-01-01 00:00:00.000002012
UTAH,SANPETE,2016,6673,REPUBLICAN,49039,1970-01-01 00:00:00.000002016
UTAH,SANPETE,2020,10459,REPUBLICAN,49039,1970-01-01 00:00:00.000002020
UTAH,SEVIER,2000,5763,REPUBLICAN,49041,1970-01-01 00:00:00.000002000
UTAH,SEVIER,2004,6597,REPUBLICAN,49041,1970-01-01 00:00:00.000002004
UTAH,SEVIER,2008,6394,REPUBLICAN,49041,1970-01-01 00:00:00.000002008
UTAH,SEVIER,2012,7207,REPUBLICAN,49041,1970-01-01 00:00:00.000002012
UTAH,SEVIER,2016,6740,REPUBLICAN,49041,1970-01-01 00:00:00.000002016
UTAH,SEVIER,2020,9052,REPUBLICAN,49041,1970-01-01 00:00:00.000002020
UTAH,SUMMIT,2000,6168,REPUBLICAN,49043,1970-01-01 00:00:00.000002000
UTAH,SUMMIT,2004,7936,REPUBLICAN,49043,1970-01-01 00:00:00.000002004
UTAH,SUMMIT,2008,9532,DEMOCRAT,49043,1970-01-01 00:00:00.000002008
UTAH,SUMMIT,2012,8884,REPUBLICAN,49043,1970-01-01 00:00:00.000002012
UTAH,SUMMIT,2016,10503,DEMOCRAT,49043,1970-01-01 00:00:00.000002016
UTAH,SUMMIT,2020,15244,DEMOCRAT,49043,1970-01-01 00:00:00.000002020
UTAH,TOOELE,2000,7807,REPUBLICAN,49045,1970-01-01 00:00:00.000002000
UTAH,TOOELE,2004,12181,REPUBLICAN,49045,1970-01-01 00:00:00.000002004
UTAH,TOOELE,2008,10998,REPUBLICAN,49045,1970-01-01 00:00:00.000002008
UTAH,TOOELE,2012,14268,REPUBLICAN,49045,1970-01-01 00:00:00.000002012
